scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Accipiter bicolor,5137,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter bicolor,Gavilán bicolor,species
Accipiter striatus,5097,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter striatus,Gavilán Chico,species
Busarellus nigricollis,5346,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Busarellus,Busarellus nigricollis,Águila Pampa,species
Buteo swainsoni,5196,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Buteo,Buteo swainsoni,Gavilán langostero,species
Buteogallus meridionalis,5235,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus meridionalis,Águila colorada,species
Buteogallus urubitinga,5238,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus urubitinga,Águila negra,species
Circus buffoni,5177,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Circus,Circus buffoni,Gavilán alilargo,species
Circus cinereus,5166,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Circus,Circus cinereus,Gavilán ceniciento,species
Elanoides forficatus,5301,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Elanoides,Elanoides forficatus,Halcón tijereta,species
Elanus leucurus,5277,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Elanus,Elanus leucurus,Halcón Blanco,species
Geranoaetus albicaudatus,201043,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Geranoaetus,Geranoaetus albicaudatus,Águila Cola Blanca,species
Geranoaetus melanoleucus,5422,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Geranoaetus,Geranoaetus melanoleucus,Águila mora,species
Geranospiza caerulescens,5411,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Geranospiza,Geranospiza caerulescens,Gavilán patas largas,species
Ictinia mississippiensis,5416,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Ictinia,Ictinia mississippiensis,Milano de Mississippi,species
Parabuteo unicinctus,5355,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Parabuteo,Parabuteo unicinctus,Gavilán mixto,species
Rostrhamus sociabilis,5349,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Rostrhamus,Rostrhamus sociabilis,Caracolero,species
Rupornis magnirostris,201041,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris,Gavilán común,species
Pandion haliaetus,116999,Aves,Animalia,Aves,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus,Águila pescadora,species
Amazonetta brasiliensis,7182,Aves,Animalia,Aves,Anseriformes,Anatidae,Amazonetta,Amazonetta brasiliensis,Pato brasilero,species
Anas bahamensis,6951,Aves,Animalia,Aves,Anseriformes,Anatidae,Anas,Anas bahamensis,Pato gargantilla,species
Anas flavirostris,6947,Aves,Animalia,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,Pato barcino,species
Anas georgica,6988,Aves,Animalia,Aves,Anseriformes,Anatidae,Anas,Anas georgica,Pato maicero,species
Anas platyrhynchos domesticus,236935,Aves,Animalia,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,Pato doméstico,subspecies
Anser anser,7018,Aves,Animalia,Aves,Anseriformes,Anatidae,Anser,Anser anser,Ganso común,species
Anser anser domesticus,120479,Aves,Animalia,Aves,Anseriformes,Anatidae,Anser,Anser anser,Ganso común doméstico,subspecies
Cairina moschata,7120,Aves,Animalia,Aves,Anseriformes,Anatidae,Cairina,Cairina moschata,Pato criollo,species
Cairina moschata domestica,204094,Aves,Animalia,Aves,Anseriformes,Anatidae,Cairina,Cairina moschata,Pato real doméstico,subspecies
Callonetta leucophrys,7188,Aves,Animalia,Aves,Anseriformes,Anatidae,Callonetta,Callonetta leucophrys,Pato de collar,species
Coscoroba coscoroba,7166,Aves,Animalia,Aves,Anseriformes,Anatidae,Coscoroba,Coscoroba coscoroba,Coscoroba,species
Cygnus melancoryphus,72789,Aves,Animalia,Aves,Anseriformes,Anatidae,Cygnus,Cygnus melancoryphus,Cisne de cuello negro,species
Dendrocygna autumnalis,6893,Aves,Animalia,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna autumnalis,Sirirí vientre negro,species
Dendrocygna bicolor,6899,Aves,Animalia,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna bicolor,Pato Canela,species
Dendrocygna viduata,6898,Aves,Animalia,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna viduata,Pato cara blanca,species
Heteronetta atricapilla,7156,Aves,Animalia,Aves,Anseriformes,Anatidae,Heteronetta,Heteronetta atricapilla,Pato de cabeza negra,species
Mareca sibilatrix,558442,Aves,Animalia,Aves,Anseriformes,Anatidae,Mareca,Mareca sibilatrix,Pato overo,species
Netta peposaca,7124,Aves,Animalia,Aves,Anseriformes,Anatidae,Netta,Netta peposaca,Pato picazo,species
Nomonyx dominicus,7172,Aves,Animalia,Aves,Anseriformes,Anatidae,Nomonyx,Nomonyx dominicus,Pato fierro,species
Oxyura vittata,7077,Aves,Animalia,Aves,Anseriformes,Anatidae,Oxyura,Oxyura vittata,Pato zambullidor,species
Spatula cyanoptera,558434,Aves,Animalia,Aves,Anseriformes,Anatidae,Spatula,Spatula cyanoptera,Pato colorado,species
Spatula platalea,558435,Aves,Animalia,Aves,Anseriformes,Anatidae,Spatula,Spatula platalea,Pato cuchara,species
Spatula versicolor,558431,Aves,Animalia,Aves,Anseriformes,Anatidae,Spatula,Spatula versicolor,Pato capuchino,species
Anhima cornuta,6908,Aves,Animalia,Aves,Anseriformes,Anhimidae,Anhima,Anhima cornuta,Aruco,species
Chauna torquata,6910,Aves,Animalia,Aves,Anseriformes,Anhimidae,Chauna,Chauna torquata,Chajá,species
Chaetura meridionalis,6581,Aves,Animalia,Aves,Caprimulgiformes,Apodidae,Chaetura,Chaetura meridionalis,Vencejo de tormenta,species
Chordeiles minor,19577,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles,Chordeiles minor,Añapero,species
Chordeiles nacunda,19661,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles,Chordeiles nacunda,Ñacundá,species
Hydropsalis torquata,19565,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Hydropsalis,Hydropsalis torquata,Dormilón tijereta,species
Setopagis parvula,367507,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Setopagis,Setopagis parvula,Dormilón Chico,species
Systellura longirostris,605123,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Systellura,Systellura longirostris,Dormilón Patagónico,species
Nyctibius griseus,19667,Aves,Animalia,Aves,Caprimulgiformes,Nyctibiidae,Nyctibius,Nyctibius griseus,Urutaú,species
Chlorostilbon lucidus,6085,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Chlorostilbon,Chlorostilbon lucidus,Picaflor verde,species
Eupetomena macroura,6065,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Eupetomena,Eupetomena macroura,Colibrí Golondrina,species
Florisuga fusca,6420,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Florisuga,Florisuga fusca,Picaflor negro,species
Heliomaster furcifer,5868,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Heliomaster,Heliomaster furcifer,Picaflor de barbijo,species
Hylocharis chrysura,5979,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Hylocharis,Hylocharis chrysura,Picaflor bronceado,species
Leucochloris albicollis,6521,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Leucochloris,Leucochloris albicollis,Picaflor garganta blanca,species
Cariama cristata,14,Aves,Animalia,Aves,Cariamiformes,Cariamidae,Cariama,Cariama cristata,Seriema,species
Cathartes aura,4756,Aves,Animalia,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes aura,Buitre cabeza roja,species
Cathartes aura ruficollis,509518,Aves,Animalia,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes aura,Gallinazo Cabeza Roja Tropocal,subspecies
Cathartes burrovianus,4761,Aves,Animalia,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes burrovianus,Buitre cabeza amarilla,species
Coragyps atratus,4765,Aves,Animalia,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,Buitre cabeza negra,species
Charadrius collaris,4807,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius collaris,Chorlito de collar,species
Charadrius falklandicus,4816,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius falklandicus,Chorlito doble collar,species
Charadrius modestus,4809,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius modestus,Chorlito pecho canela,species
Charadrius semipalmatus,4817,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius semipalmatus,Chorlito palmado,species
Oreopholus ruficollis,4902,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Oreopholus,Oreopholus ruficollis,Chorlo cabezón,species
Pluvialis dominica,4893,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis dominica,Chorlo pampa,species
Pluvialis squatarola,4892,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis squatarola,Chorlo gris,species
Vanellus chilensis,4867,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis,Tero,species
Vanellus chilensis lampronotus,514142,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis,,subspecies
Chionis albus,72660,Aves,Animalia,Aves,Charadriiformes,Chionidae,Chionis,Chionis albus,Paloma antártica,species
Haematopus ater,4852,Aves,Animalia,Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus ater,Ostrero negro,species
Haematopus palliatus,4840,Aves,Animalia,Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus palliatus,Ostrero común,species
Jacana jacana,4580,Aves,Animalia,Aves,Charadriiformes,Jacanidae,Jacana,Jacana jacana,Jacana,species
Jacana jacana jacana,724989,Aves,Animalia,Aves,Charadriiformes,Jacanidae,Jacana,Jacana jacana,,subspecies
Chroicocephalus cirrocephalus,144508,Aves,Animalia,Aves,Charadriiformes,Laridae,Chroicocephalus,Chroicocephalus cirrocephalus,Gaviota capucho gris,species
Chroicocephalus maculipennis,144504,Aves,Animalia,Aves,Charadriiformes,Laridae,Chroicocephalus,Chroicocephalus maculipennis,Gaviota capucho café,species
Larus atlanticus,4411,Aves,Animalia,Aves,Charadriiformes,Laridae,Larus,Larus atlanticus,Gaviota cangrejera,species
Larus dominicanus,4388,Aves,Animalia,Aves,Charadriiformes,Laridae,Larus,Larus dominicanus,Gaviota cocinera,species
Larus dominicanus dominicanus,333759,Aves,Animalia,Aves,Charadriiformes,Laridae,Larus,Larus dominicanus,Gaviota cocinera,subspecies
Phaetusa simplex,4569,Aves,Animalia,Aves,Charadriiformes,Laridae,Phaetusa,Phaetusa simplex,Atí,species
Rynchops niger,4496,Aves,Animalia,Aves,Charadriiformes,Laridae,Rynchops,Rynchops niger,Rayador,species
Sterna hirundinacea,4454,Aves,Animalia,Aves,Charadriiformes,Laridae,Sterna,Sterna hirundinacea,Gaviotín sudamericano,species
Sterna hirundo,4450,Aves,Animalia,Aves,Charadriiformes,Laridae,Sterna,Sterna hirundo,Gaviotín golondrina,species
Sterna trudeaui,4425,Aves,Animalia,Aves,Charadriiformes,Laridae,Sterna,Sterna trudeaui,Gaviotín de antifaz,species
Sternula superciliaris,144531,Aves,Animalia,Aves,Charadriiformes,Laridae,Sternula,Sternula superciliaris,Gaviotín chico,species
Thalasseus maximus,144539,Aves,Animalia,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus maximus,Gaviotín real,species
Thalasseus sandvicensis,144541,Aves,Animalia,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus sandvicensis,Gaviotín pico amarillo,species
Thalasseus sandvicensis eurygnathus,546272,Aves,Animalia,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus sandvicensis,Gaviotín Pico Amarillo,subspecies
Himantopus mexicanus,4836,Aves,Animalia,Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus mexicanus,Tero real,species
Himantopus mexicanus melanurus,464940,Aves,Animalia,Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus mexicanus,Tero real,subspecies
Nycticryphes semicollaris,144499,Aves,Animalia,Aves,Charadriiformes,Rostratulidae,Nycticryphes,Nycticryphes semicollaris,Aguatero,species
Actitis macularius,72458,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis macularius,Playerito Manchado,species
Arenaria interpres,3938,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres,Vuelvepiedras,species
Bartramia longicauda,3962,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Bartramia,Bartramia longicauda,Batitú,species
Calidris alba,3849,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris alba,Playerito blanco,species
Calidris bairdii,3851,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris bairdii,Playerito unicolor,species
Calidris canutus,3845,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris canutus,Playero rojizo,species
Calidris canutus rufa,236956,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris canutus,,subspecies
Calidris fuscicollis,3866,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris fuscicollis,Playerito rabadilla blanca,species
Calidris himantopus,3850,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris himantopus,Playero Zancudo,species
Calidris melanotos,3865,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris melanotos,Playero pecho gris,species
Calidris minutilla,3864,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris minutilla,Playero Diminuto,species
Calidris subruficollis,339596,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris subruficollis,Playerito canela,species
Gallinago paraguaiae,3927,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago paraguaiae,Becasina,species
Limosa haemastica,3950,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Limosa,Limosa haemastica,Becasa de mar,species
Numenius phaeopus,3901,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,Playero trinador,species
Phalaropus tricolor,144497,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus tricolor,Falaropo común,species
Tringa flavipes,3893,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa flavipes,Playero patas amarillas chico,species
Tringa melanoleuca,3892,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa melanoleuca,Playero patas amarillas grande,species
Tringa solitaria,3875,Aves,Animalia,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa solitaria,Playero solitario,species
Stercorarius antarcticus,339921,Aves,Animalia,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius antarcticus,Escúa Antártica,species
Stercorarius parasiticus,4489,Aves,Animalia,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius parasiticus,Salteador chico,species
Thinocorus rumicivorus,3779,Aves,Animalia,Aves,Charadriiformes,Thinocoridae,Thinocorus,Thinocorus rumicivorus,Agachona chica,species
Ciconia maguari,4740,Aves,Animalia,Aves,Ciconiiformes,Ciconiidae,Ciconia,Ciconia maguari,Cigüeña,species
Mycteria americana,4742,Aves,Animalia,Aves,Ciconiiformes,Ciconiidae,Mycteria,Mycteria americana,Cigüeña de cabeza pelada,species
Columba livia,3017,Aves,Animalia,Aves,Columbiformes,Columbidae,Columba,Columba livia,Paloma doméstica,species
Columba livia domestica,122767,Aves,Animalia,Aves,Columbiformes,Columbidae,Columba,Columba livia,Paloma doméstica,subspecies
Columbina picui,3577,Aves,Animalia,Aves,Columbiformes,Columbidae,Columbina,Columbina picui,Torcacita,species
Columbina picui picui,721787,Aves,Animalia,Aves,Columbiformes,Columbidae,Columbina,Columbina picui,,subspecies
Columbina talpacoti,3580,Aves,Animalia,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Torcacita colorada,species
Geotrygon montana,3503,Aves,Animalia,Aves,Columbiformes,Columbidae,Geotrygon,Geotrygon montana,Paloma Canela,species
Leptotila rufaxilla,3302,Aves,Animalia,Aves,Columbiformes,Columbidae,Leptotila,Leptotila rufaxilla,Paloma Montaraz Oscura,species
Leptotila verreauxi,3280,Aves,Animalia,Aves,Columbiformes,Columbidae,Leptotila,Leptotila verreauxi,Paloma montaraz común,species
Patagioenas cayennensis,3085,Aves,Animalia,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas cayennensis,Paloma colorada,species
Patagioenas maculosa,3105,Aves,Animalia,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas maculosa,Paloma ala manchada,species
Patagioenas maculosa maculosa,718711,Aves,Animalia,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas maculosa,,subspecies
Patagioenas picazuro,3102,Aves,Animalia,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas picazuro,Paloma de monte,species
Patagioenas picazuro picazuro,727762,Aves,Animalia,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas picazuro,,subspecies
Zenaida auriculata,3439,Aves,Animalia,Aves,Columbiformes,Columbidae,Zenaida,Zenaida auriculata,Torcaza,species
Chloroceryle amazona,2679,Aves,Animalia,Aves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle amazona,Martín pescador mediano,species
Chloroceryle americana,2669,Aves,Animalia,Aves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle americana,Martín pescador chico,species
Megaceryle torquata,2552,Aves,Animalia,Aves,Coraciiformes,Alcedinidae,Megaceryle,Megaceryle torquata,Martín pescador grande,species
Coccycua cinerea,72739,Aves,Animalia,Aves,Cuculiformes,Cuculidae,Coccycua,Coccycua cinerea,Cuclillo Gris,species
Coccyzus melacoryphus,1966,Aves,Animalia,Aves,Cuculiformes,Cuculidae,Coccyzus,Coccyzus melacoryphus,Cuclillo Común,species
Crotophaga major,1970,Aves,Animalia,Aves,Cuculiformes,Cuculidae,Crotophaga,Crotophaga major,Pirincho Negro Grande,species
Guira guira,1979,Aves,Animalia,Aves,Cuculiformes,Cuculidae,Guira,Guira guira,Pirincho,species
Piaya cayana,1758,Aves,Animalia,Aves,Cuculiformes,Cuculidae,Piaya,Piaya cayana,Pirincho de monte,species
Tapera naevia,1989,Aves,Animalia,Aves,Cuculiformes,Cuculidae,Tapera,Tapera naevia,Crespín,species
Caracara plancus,4715,Aves,Animalia,Aves,Falconiformes,Falconidae,Caracara,Caracara plancus,Carancho,species
Falco femoralis,4645,Aves,Animalia,Aves,Falconiformes,Falconidae,Falco,Falco femoralis,Halcón plomizo,species
Falco peregrinus,4647,Aves,Animalia,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus,Halcón peregrino,species
Falco sparverius,4665,Aves,Animalia,Aves,Falconiformes,Falconidae,Falco,Falco sparverius,Halconcito,species
Falco sparverius cinnamominus,515914,Aves,Animalia,Aves,Falconiformes,Falconidae,Falco,Falco sparverius,Cernícalo,subspecies
Milvago chimachima,4726,Aves,Animalia,Aves,Falconiformes,Falconidae,Milvago,Milvago chimachima,Chimachimá,species
Milvago chimango,4727,Aves,Animalia,Aves,Falconiformes,Falconidae,Milvago,Milvago chimango,Chimango,species
Milvago chimango chimango,726301,Aves,Animalia,Aves,Falconiformes,Falconidae,Milvago,Milvago chimango,,subspecies
Penelope obscura,2060,Aves,Animalia,Aves,Galliformes,Cracidae,Penelope,Penelope obscura,Pava de monte,species
Numida meleagris,1428,Aves,Animalia,Aves,Galliformes,Numididae,Numida,Numida meleagris,Gallina de Guinea,species
Aramus guarauna,7,Aves,Animalia,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna,Carao,species
Aramus guarauna guarauna,709495,Aves,Animalia,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna,,subspecies
Aramides cajaneus,513889,Aves,Animalia,Aves,Gruiformes,Rallidae,Aramides,Aramides cajaneus,Chiricote,species
Aramides cajaneus cajaneus,513890,Aves,Animalia,Aves,Gruiformes,Rallidae,Aramides,Aramides cajaneus,,subspecies
Aramides ypecaha,460,Aves,Animalia,Aves,Gruiformes,Rallidae,Aramides,Aramides ypecaha,Ipacaá,species
Fulica armillata,488,Aves,Animalia,Aves,Gruiformes,Rallidae,Fulica,Fulica armillata,Gallareta grande,species
Fulica leucoptera,486,Aves,Animalia,Aves,Gruiformes,Rallidae,Fulica,Fulica leucoptera,Gallareta ala blanca,species
Fulica rufifrons,491,Aves,Animalia,Aves,Gruiformes,Rallidae,Fulica,Fulica rufifrons,Gallareta escudete rojo,species
Gallinula galeata,144479,Aves,Animalia,Aves,Gruiformes,Rallidae,Gallinula,Gallinula galeata,Polla de agua,species
Laterallus leucopyrrhus,332,Aves,Animalia,Aves,Gruiformes,Rallidae,Laterallus,Laterallus leucopyrrhus,Burrito Patas Rojas,species
Laterallus melanophaius,329,Aves,Animalia,Aves,Gruiformes,Rallidae,Laterallus,Laterallus melanophaius,Burrito Patas Verdes,species
Pardirallus sanguinolentus,290,Aves,Animalia,Aves,Gruiformes,Rallidae,Pardirallus,Pardirallus sanguinolentus,Gallineta común,species
Porphyrio martinica,519,Aves,Animalia,Aves,Gruiformes,Rallidae,Porphyrio,Porphyrio martinica,Polla azul,species
Porphyriops melanops,507881,Aves,Animalia,Aves,Gruiformes,Rallidae,Porphyriops,Porphyriops melanops,Polla pintada,species
Cyanoloxia brissonii,558592,Aves,Animalia,Aves,Passeriformes,Cardinalidae,Cyanoloxia,Cyanoloxia brissonii,Reinamora,species
Cyanoloxia glaucocaerulea,10690,Aves,Animalia,Aves,Passeriformes,Cardinalidae,Cyanoloxia,Cyanoloxia glaucocaerulea,Azulito,species
Piranga flava,9924,Aves,Animalia,Aves,Passeriformes,Cardinalidae,Piranga,Piranga flava,Fueguero,species
Conopophaga lineata,578313,Aves,Animalia,Aves,Passeriformes,Conopophagidae,Conopophaga,Conopophaga lineata,Chupadientes,species
Cyanocorax chrysops,8484,Aves,Animalia,Aves,Passeriformes,Corvidae,Cyanocorax,Cyanocorax chrysops,Urraca común,species
Phytotoma rutila,8898,Aves,Animalia,Aves,Passeriformes,Cotingidae,Phytotoma,Phytotoma rutila,Cortarramas,species
Carduelis carduelis,9398,Aves,Animalia,Aves,Passeriformes,Fringillidae,Carduelis,Carduelis carduelis,Cardelino,species
Chloris chloris,145360,Aves,Animalia,Aves,Passeriformes,Fringillidae,Chloris,Chloris chloris,Verderón,species
Euphonia chlorotica,9292,Aves,Animalia,Aves,Passeriformes,Fringillidae,Euphonia,Euphonia chlorotica,Tangará Garganta Violácea,species
Euphonia cyanocephala,9309,Aves,Animalia,Aves,Passeriformes,Fringillidae,Euphonia,Euphonia cyanocephala,Tangará cabeza celeste,species
Spinus magellanicus,145316,Aves,Animalia,Aves,Passeriformes,Fringillidae,Spinus,Spinus magellanicus,Cabecitanegra,species
Spinus magellanicus magellanicus,730519,Aves,Animalia,Aves,Passeriformes,Fringillidae,Spinus,Spinus magellanicus,,subspecies
Anumbius annumbi,11850,Aves,Animalia,Aves,Passeriformes,Furnariidae,Anumbius,Anumbius annumbi,Espinero,species
Asthenes baeri,11320,Aves,Animalia,Aves,Passeriformes,Furnariidae,Asthenes,Asthenes baeri,Canastero común,species
Certhiaxis cinnamomeus,11364,Aves,Animalia,Aves,Passeriformes,Furnariidae,Certhiaxis,Certhiaxis cinnamomeus,Curutié colorado,species
Cinclodes fuscus,11397,Aves,Animalia,Aves,Passeriformes,Furnariidae,Cinclodes,Cinclodes fuscus,Remolinera,species
Coryphistera alaudina,11837,Aves,Animalia,Aves,Passeriformes,Furnariidae,Coryphistera,Coryphistera alaudina,Crestudo,species
Cranioleuca pyrrhophia,11266,Aves,Animalia,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca pyrrhophia,Trepadorcito,species
Dendrocolaptes platyrostris,11122,Aves,Animalia,Aves,Passeriformes,Furnariidae,Dendrocolaptes,Dendrocolaptes platyrostris,Trepador oscuro,species
Drymornis bridgesii,11831,Aves,Animalia,Aves,Passeriformes,Furnariidae,Drymornis,Drymornis bridgesii,Trepador grande,species
Furnarius rufus,11275,Aves,Animalia,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Hornero,species
Furnarius rufus rufus,723870,Aves,Animalia,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,,subspecies
Geositta cunicularia,10758,Aves,Animalia,Aves,Passeriformes,Furnariidae,Geositta,Geositta cunicularia,Caminera,species
Heliobletus contaminatus,11780,Aves,Animalia,Aves,Passeriformes,Furnariidae,Heliobletus,Heliobletus contaminatus,Picolezna estriado,species
Lepidocolaptes angustirostris,11589,Aves,Animalia,Aves,Passeriformes,Furnariidae,Lepidocolaptes,Lepidocolaptes angustirostris,Trepador chico,species
Lepidocolaptes falcinellus,11579,Aves,Animalia,Aves,Passeriformes,Furnariidae,Lepidocolaptes,Lepidocolaptes falcinellus,Trepador escamado,species
Leptasthenura platensis,11688,Aves,Animalia,Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura platensis,Coludito copetón,species
Limnoctites rectirostris,72986,Aves,Animalia,Aves,Passeriformes,Furnariidae,Limnoctites,Limnoctites rectirostris,Pajonalera pico recto,species
Limnoctites sulphuriferus,979789,Aves,Animalia,Aves,Passeriformes,Furnariidae,Limnoctites,Limnoctites sulphuriferus,Curutié ocráceo,species
Limnornis curvirostris,11806,Aves,Animalia,Aves,Passeriformes,Furnariidae,Limnornis,Limnornis curvirostris,Pajonalera pico curvo,species
Lochmias nematura,11114,Aves,Animalia,Aves,Passeriformes,Furnariidae,Lochmias,Lochmias nematura,Macuquito,species
Phacellodomus ferrugineigula,73181,Aves,Animalia,Aves,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus ferrugineigula,Tiotío ojo rojo,species
Phacellodomus ruber,11632,Aves,Animalia,Aves,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus ruber,Tiotío Grande,species
Phacellodomus sibilatrix,11620,Aves,Animalia,Aves,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus sibilatrix,Espinero chico,species
Phacellodomus striaticollis,11617,Aves,Animalia,Aves,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus striaticollis,Tiotío común,species
Phleocryptes melanops,11812,Aves,Animalia,Aves,Passeriformes,Furnariidae,Phleocryptes,Phleocryptes melanops,Junquero,species
Pseudoseisura lophotes,11719,Aves,Animalia,Aves,Passeriformes,Furnariidae,Pseudoseisura,Pseudoseisura lophotes,Hornerón,species
Schoeniophylax phryganophilus,11821,Aves,Animalia,Aves,Passeriformes,Furnariidae,Schoeniophylax,Schoeniophylax phryganophilus,Chotoy,species
Sittasomus griseicapillus,11511,Aves,Animalia,Aves,Passeriformes,Furnariidae,Sittasomus,Sittasomus griseicapillus,Tarefero,species
Spartonoica maluroides,11810,Aves,Animalia,Aves,Passeriformes,Furnariidae,Spartonoica,Spartonoica maluroides,Espartillero enano,species
Synallaxis albescens,10999,Aves,Animalia,Aves,Passeriformes,Furnariidae,Synallaxis,Synallaxis albescens,Pijuí Blancuzco,species
Synallaxis frontalis,10996,Aves,Animalia,Aves,Passeriformes,Furnariidae,Synallaxis,Synallaxis frontalis,Pijuí frente gris,species
Synallaxis spixi,10915,Aves,Animalia,Aves,Passeriformes,Furnariidae,Synallaxis,Synallaxis spixi,Pijuí común,species
